https://www.zomato.com/ArborBrewIndia?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTgzMTczMjAiLDU4ODgyLCIxODQ5NDA2NCIsNTY2MTgsNTQwOTcsIjE4NjY5MjcxIiwiNTY1NDIiLDE4NjEyMzQ4LDUwMDY2LCIxODI4NzQzMyIsIjE4NjA4OTkyIiwiMTg1ODEwODkiLCIxODUyNjI3OSIsIjE4NzkxNDYyIiwiNTQxNjUiXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==,Arbor Brewing Company
https://www.zomato.com/bangalore/zamindar-kalyan-nagar-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOls1ODg4MiwiMTg0OTQwNjQiLDU2NjE4LCI1NDA5NyIsMTg2NjkyNzEsIjU2NTQyIiwxODYxMjM0OCw1MDA2NiwiMTgyODc0MzMiLCIxODYwODk5MiIsIjE4NTgxMDg5IiwiMTg1MjYyNzkiLCIxODc5MTQ2MiIsIjU0MTY1IiwiMTg2MTAzODMiXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==,Zamindar
https://www.zomato.com/bangalore/dyu-art-cafe-koramangala-5th-block?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg0OTQwNjQiLDU2NjE4LCI1NDA5NyIsIjE4NjY5MjcxIiw1NjU0MiwxODYxMjM0OCw1MDA2NiwiMTgyODc0MzMiLCIxODYwODk5MiIsIjE4NTgxMDg5IiwiMTg1MjYyNzkiLCIxODc5MTQ2MiIsIjU0MTY1IiwiMTg2MTAzODMiLDE4MzQ2MzY1XSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==,Dyu Art Cafe
https://www.zomato.com/bangalore/restaurants/xo-belgian-waffle?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14,XO Belgian Waffle
https://www.zomato.com/bangalore/restaurants/barbeque-nation?filterby_collection_id=274852&zrp_bid=0&zrp_pid=14,Barbeque Nation
https://www.zomato.com/bangalore/the-permit-room-brigade-road-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTg2NjkyNzEiLCI1NjU0MiIsMTg2MTIzNDgsNTAwNjYsMTgyODc0MzMsIjE4NjA4OTkyIiwiMTg1ODEwODkiLCIxODUyNjI3OSIsIjE4NzkxNDYyIiwiNTQxNjUiLCIxODYxMDM4MyIsMTgzNDYzNjUsNTMxMjUsMTg1NDgyOTMsIjE4NTM0Mzk2Il0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=,The Permit Room
https://www.zomato.com/bangalore/chinita-real-mexican-food-koramangala-5th-block?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiNTY1NDIiLDE4NjEyMzQ4LDUwMDY2LCIxODI4NzQzMyIsMTg2MDg5OTIsIjE4NTgxMDg5IiwiMTg1MjYyNzkiLCIxODc5MTQ2MiIsIjU0MTY1IiwiMTg2MTAzODMiLDE4MzQ2MzY1LDUzMTI1LDE4NTQ4MjkzLCIxODUzNDM5NiIsIjU1NDE5Il0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=,Chinita Real Mexican Food
https://www.zomato.com/bangalore/punjab-grill-malleshwaram?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsxODYxMjM0OCw1MDA2NiwiMTgyODc0MzMiLCIxODYwODk5MiIsMTg1ODEwODksIjE4NTI2Mjc5IiwiMTg3OTE0NjIiLCI1NDE2NSIsIjE4NjEwMzgzIiwxODM0NjM2NSw1MzEyNSwxODU0ODI5MywiMTg1MzQzOTYiLCI1NTQxOSIsIjUyMDAyIl0sInQiOiJCZW5nYWx1cnUmIzAzOTtzIEZpbmVzdCAifX0=,Punjab Grill
https://www.zomato.com/bangalore/the-globe-grub-marathahalli?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOls1MDA2NiwiMTgyODc0MzMiLCIxODYwODk5MiIsIjE4NTgxMDg5IiwxODUyNjI3OSwiMTg3OTE0NjIiLCI1NDE2NSIsIjE4NjEwMzgzIiwxODM0NjM2NSw1MzEyNSwxODU0ODI5MywiMTg1MzQzOTYiLCI1NTQxOSIsIjUyMDAyIiwiMTg2NDgwMzkiXSwidCI6IkJlbmdhbHVydSYjMDM5O3MgRmluZXN0ICJ9fQ==,The Globe Grub
https://www.zomato.com/bangalore/enchanted-garden-whitefield-bangalore?zrp_bid=0&zrp_pid=14&context=eyJjIjp7ImUiOlsiMTgyODc0MzMiLCIxODYwODk5MiIsIjE4NTgxMDg5IiwiMTg1MjYyNzkiLDE4NzkxNDYyLCI1NDE2NSIsIjE4NjEwMzgzIiwxODM0NjM2NSw1MzEyNSwxODU0ODI5MywiMTg1MzQzOTYiLCI1NTQxOSIsIjUyMDAyIiwiMTg2NDgwMzkiLCIxODUyMzExOCJdLCJ0IjoiQmVuZ2FsdXJ1JiMwMzk7cyBGaW5lc3QgIn19,Enchanted Garden
